onset	duration	weight	trial_type	auxillary	Word	Concreteness	Log_Freq	DenB	Freq_Den_Interxn
0	0	1	ListenWord	NA	tan	4.29	9.06	25	226.5
3.07	0	1	null	NA	null	-1	-1	-1	-1
6.14	0	1	ListenWord	NA	fig	4.97	7.54	16	120.64
9.21	0	1	null	NA	null	-1	-1	-1	-1
12.28	0	1	ListenWord	NA	roar	3.81	7.32	31	226.92
15.349	0	1	null	NA	null	-1	-1	-1	-1
18.419	0	1	ListenNoise	NA	null	-1	-1	-1	-1
21.489	0	1	null	NA	null	-1	-1	-1	-1
24.559	0	1	ListenWord	NA	tub	4.64	7.86	17	133.62
27.629	0	1	null	NA	null	-1	-1	-1	-1
30.699	0	1	null	NA	null	-1	-1	-1	-1
33.768	0	1	null	NA	null	-1	-1	-1	-1
36.838	0	1	ListenWord	NA	mare	4.75	7.27	23	167.21
39.908	0	1	null	NA	null	-1	-1	-1	-1
42.978	0	1	ListenWord	NA	nag	3.03	6.69	17	113.73
46.048	0	1	null	NA	null	-1	-1	-1	-1
49.118	0	1	ListenWord	NA	loot	4.5	6.91	26	179.66
52.187	0	1	null	NA	null	-1	-1	-1	-1
55.257	0	1	null	NA	null	-1	-1	-1	-1
58.327	0	1	null	NA	null	-1	-1	-1	-1
61.396	0	1	ListenWord	NA	beef	4.74	8.57	15	128.55
64.466	0	1	null	NA	null	-1	-1	-1	-1
67.536	0	1	ListenWord	NA	lid	4.96	7.97	23	183.31
70.605	0	1	null	NA	null	-1	-1	-1	-1
73.675	0	1	null	NA	null	-1	-1	-1	-1
76.745	0	1	null	NA	null	-1	-1	-1	-1
79.815	0	1	ListenWord	NA	purse	4.9	7.53	19	143.07
82.885	0	1	null	NA	null	-1	-1	-1	-1
85.955	0	1	ListenNoise	NA	null	-1	-1	-1	-1
89.024	0	1	null	NA	null	-1	-1	-1	-1
92.094	0	1	ListenWord	NA	soup	4.72	8.71	22	191.62
95.164	0	1	null	NA	null	-1	-1	-1	-1
98.234	0	1	ListenWord	NA	hate	1.97	10.69	24	256.56
101.304	0	1	null	NA	null	-1	-1	-1	-1
104.374	0	1	ListenNoise	NA	null	-1	-1	-1	-1
107.443	0	1	null	NA	null	-1	-1	-1	-1
110.513	0	1	ListenWord	NA	weed	4.9	8.01	24	192.24
113.583	0	1	null	NA	null	-1	-1	-1	-1
116.653	0	1	ListenWord	NA	gone	2.04	10.86	17	184.62
119.723	0	1	null	NA	null	-1	-1	-1	-1
122.793	0	1	ListenWord	NA	ring	4.81	10.7	23	246.1
125.862	0	1	null	NA	null	-1	-1	-1	-1
128.932	0	1	null	NA	null	-1	-1	-1	-1
132.002	0	1	null	NA	null	-1	-1	-1	-1
135.072	0	1	ListenWord	NA	dead	4.07	11.2	24	268.8
138.142	0	1	null	NA	null	-1	-1	-1	-1
141.212	0	1	ListenWord	NA	shop	4.31	10.24	16	163.84
144.282	0	1	null	NA	null	-1	-1	-1	-1
147.351	0	1	null	NA	null	-1	-1	-1	-1
150.421	0	1	null	NA	null	-1	-1	-1	-1
153.491	0	1	ListenWord	NA	ham	4.9	8.82	26	229.32
156.561	0	1	null	NA	null	-1	-1	-1	-1
159.631	0	1	ListenWord	NA	hook	4.79	9.36	16	149.76
162.701	0	1	null	NA	null	-1	-1	-1	-1
165.77	0	1	ListenNoise	NA	null	-1	-1	-1	-1
168.84	0	1	null	NA	null	-1	-1	-1	-1
171.909	0	1	ListenWord	NA	face	4.87	11.26	21	236.46
174.979	0	1	null	NA	null	-1	-1	-1	-1
178.049	0	1	ListenNoise	NA	null	-1	-1	-1	-1
181.119	0	1	null	NA	null	-1	-1	-1	-1
184.188	0	1	ListenWord	NA	zeal	2.33	6.55	15	98.25
187.258	0	1	null	NA	null	-1	-1	-1	-1
190.328	0	1	ListenNoise	NA	null	-1	-1	-1	-1
193.398	0	1	null	NA	null	-1	-1	-1	-1
196.468	0	1	ListenWord	NA	coat	4.97	9.24	31	286.44
199.538	0	1	null	NA	null	-1	-1	-1	-1
202.607	0	1	ListenWord	NA	lop	3.32	5.64	22	124.08
205.677	0	1	null	NA	null	-1	-1	-1	-1
208.747	0	1	ListenWord	NA	wake	3.11	9.4	26	244.4
211.817	0	1	null	NA	null	-1	-1	-1	-1
214.887	0	1	ListenWord	NA	jig	3.85	6.79	17	115.43
217.957	0	1	null	NA	null	-1	-1	-1	-1
221.026	0	1	null	NA	null	-1	-1	-1	-1
224.096	0	1	null	NA	null	-1	-1	-1	-1
227.166	0	1	ListenWord	NA	hag	3.68	8.3	25	207.5
230.236	0	1	null	NA	null	-1	-1	-1	-1
233.306	0	1	ListenNoise	NA	null	-1	-1	-1	-1
236.376	0	1	null	NA	null	-1	-1	-1	-1
239.445	0	1	ListenWord	NA	map	4.93	10.16	20	203.2
242.515	0	1	null	NA	null	-1	-1	-1	-1
245.585	0	1	null	NA	null	-1	-1	-1	-1
248.655	0	1	null	NA	null	-1	-1	-1	-1
251.725	0	1	ListenWord	NA	leash	4.89	7.6	16	121.6
254.795	0	1	null	NA	null	-1	-1	-1	-1
257.864	0	1	ListenWord	NA	shuck	3.09	4.52	17	76.84
260.934	0	1	null	NA	null	-1	-1	-1	-1
264.004	0	1	ListenWord	NA	hick	3.45	6.07	25	151.75
267.074	0	1	null	NA	null	-1	-1	-1	-1
270.144	0	1	null	NA	null	-1	-1	-1	-1
273.214	0	1	null	NA	null	-1	-1	-1	-1
276.283	0	1	ListenNoise	NA	null	-1	-1	-1	-1
279.352	0	1	null	NA	null	-1	-1	-1	-1
282.422	0	1	ListenWord	NA	wean	2.59	6.62	25	165.5
285.492	0	1	null	NA	null	-1	-1	-1	-1
288.562	0	1	ListenNoise	NA	null	-1	-1	-1	-1
291.632	0	1	null	NA	null	-1	-1	-1	-1
294.702	0	1	ListenWord	NA	chop	4.48	7.75	18	139.5
297.771	0	1	null	NA	null	-1	-1	-1	-1
300.841	0	1	ListenWord	NA	buck	4.67	8.82	29	255.78
303.911	0	1	null	NA	null	-1	-1	-1	-1
306.981	0	1	ListenWord	NA	heed	1.93	6.96	21	146.16
310.051	0	1	null	NA	null	-1	-1	-1	-1
313.121	0	1	ListenWord	NA	taught	2.21	9.83	22	216.26
316.19	0	1	null	NA	null	-1	-1	-1	-1
319.26	0	1	null	NA	null	-1	-1	-1	-1
322.33	0	1	null	NA	null	-1	-1	-1	-1
325.4	0	1	ListenWord	NA	woke	3.15	8.08	18	145.44
328.47	0	1	null	NA	null	-1	-1	-1	-1
331.54	0	1	ListenWord	NA	curse	2.39	8.95	16	143.2
334.609	0	1	null	NA	null	-1	-1	-1	-1
337.679	0	1	ListenWord	NA	sick	2.97	10	29	290
340.749	0	1	null	NA	null	-1	-1	-1	-1
343.819	0	1	ListenWord	NA	pipe	4.88	9.41	18	169.38
346.889	0	1	null	NA	null	-1	-1	-1	-1
349.959	0	1	ListenNoise	NA	null	-1	-1	-1	-1
353.028	0	1	null	NA	null	-1	-1	-1	-1
356.098	0	1	ListenWord	NA	ware	3.54	7.57	25	189.25
359.168	0	1	null	NA	null	-1	-1	-1	-1
362.238	0	1	null	NA	null	-1	-1	-1	-1
365.308	0	1	null	NA	null	-1	-1	-1	-1
368.378	0	1	ListenWord	NA	tab	4.14	9.13	17	155.21
371.447	0	1	null	NA	null	-1	-1	-1	-1
374.517	0	1	null	NA	null	-1	-1	-1	-1
377.587	0	1	null	NA	null	-1	-1	-1	-1
380.657	0	1	ListenNoise	NA	null	-1	-1	-1	-1
383.727	0	1	null	NA	null	-1	-1	-1	-1
386.797	0	1	ListenWord	NA	loon	4.26	6.78	25	169.5
389.865	0	1	null	NA	null	-1	-1	-1	-1
392.935	0	1	ListenWord	NA	mile	3.63	9.18	28	257.04
396.005	0	1	null	NA	null	-1	-1	-1	-1
399.075	0	1	ListenWord	NA	rook	4.38	6.46	17	109.82
402.145	0	1	null	NA	null	-1	-1	-1	-1
405.215	0	1	ListenWord	NA	mead	4.22	7.43	20	148.6
408.284	0	1	null	NA	null	-1	-1	-1	-1
411.354	0	1	ListenNoise	NA	null	-1	-1	-1	-1
414.424	0	1	null	NA	null	-1	-1	-1	-1
417.494	0	1	ListenWord	NA	weave	4.2	7.03	16	112.48
420.564	0	1	null	NA	null	-1	-1	-1	-1
423.634	0	1	ListenWord	NA	share	2.96	10.96	22	241.12
426.704	0	1	null	NA	null	-1	-1	-1	-1
429.773	0	1	null	NA	null	-1	-1	-1	-1
432.843	0	1	null	NA	null	-1	-1	-1	-1
435.913	0	1	ListenWord	NA	bull	4.85	9.02	13	117.26
438.983	0	1	null	NA	null	-1	-1	-1	-1
442.053	0	1	ListenNoise	NA	null	-1	-1	-1	-1
445.123	0	1	null	NA	null	-1	-1	-1	-1
448.192	0	1	ListenWord	NA	seethe	2.39	3.85	16	61.6
451.262	0	1	null	NA	null	-1	-1	-1	-1
454.332	0	1	ListenWord	NA	met	2.58	10.43	26	271.18
457.402	0	1	null	NA	null	-1	-1	-1	-1
460.472	0	1	ListenWord	NA	cheer	2.77	7.55	27	203.85
463.542	0	1	null	NA	null	-1	-1	-1	-1
466.611	0	1	ListenWord	NA	null	1.79	9.64	17	163.88
469.681	0	1	null	NA	null	-1	-1	-1	-1
472.751	0	1	ListenWord	NA	job	3.19	11.93	19	226.67
475.821	0	1	null	NA	null	-1	-1	-1	-1
478.891	0	1	null	NA	null	-1	-1	-1	-1
481.961	0	1	null	NA	null	-1	-1	-1	-1
485.03	0	1	ListenWord	NA	moat	4.69	7.73	31	239.63
488.1	0	1	null	NA	null	-1	-1	-1	-1
491.17	0	1	ListenWord	NA	loaf	4.79	7.11	16	113.76
494.24	0	1	null	NA	null	-1	-1	-1	-1
497.31	0	1	ListenWord	NA	folk	3.57	9.39	16	150.24
500.379	0	1	null	NA	null	-1	-1	-1	-1
503.448	0	1	ListenWord	NA	tile	4.68	7.19	29	208.51
506.518	0	1	null	NA	null	-1	-1	-1	-1
509.588	0	1	null	NA	null	-1	-1	-1	-1
512.658	0	1	null	NA	null	-1	-1	-1	-1
515.728	0	1	ListenWord	NA	date	3.9	11.82	24	283.68
518.798	0	1	null	NA	null	-1	-1	-1	-1
521.867	0	1	ListenNoise	NA	null	-1	-1	-1	-1
524.937	0	1	null	NA	null	-1	-1	-1	-1
528.007	0	1	ListenWord	NA	learn	2.2	11.18	16	178.88
531.077	0	1	null	NA	null	-1	-1	-1	-1
534.147	0	1	null	NA	null	-1	-1	-1	-1
537.217	0	1	null	NA	null	-1	-1	-1	-1
540.286	0	1	ListenWord	NA	rod	4.43	9.88	21	207.48
543.356	0	1	null	NA	null	-1	-1	-1	-1
546.426	0	1	ListenNoise	NA	null	-1	-1	-1	-1
549.496	0	1	null	NA	null	-1	-1	-1	-1
