onset	duration	weight	trial_type	auxillary	Word	Concreteness	Log_Freq	DenB	Freq_Den_Interxn
0	0	1	RepeatIncorrect	NA	dike	4.54	5.2	19	98.8
3.07	0	1	null	NA	null	-1	-1	-1	-1
6.14	0	1	RepeatCorrect	NA	robe	5	7.4	18	133.2
9.21	0	1	null	NA	null	-1	-1	-1	-1
12.278	0	1	RepeatCorrect	NA	sap	4.37	8.22	27	221.94
15.348	0	1	null	NA	null	-1	-1	-1	-1
18.418	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
21.488	0	1	null	NA	null	-1	-1	-1	-1
24.558	0	1	RepeatCorrect	NA	Pope	4.71	9.01	22	198.22
27.628	0	1	null	NA	null	-1	-1	-1	-1
30.698	0	1	null	NA	null	-1	-1	-1	-1
33.768	0	1	null	NA	null	-1	-1	-1	-1
36.838	0	1	RepeatCorrect	NA	chick	4.93	8.06	23	185.38
39.908	0	1	null	NA	null	-1	-1	-1	-1
42.978	0	1	RepeatCorrect	NA	coil	4.56	8.13	18	146.34
46.048	0	1	null	NA	null	-1	-1	-1	-1
49.118	0	1	RepeatCorrect	NA	gear	4.28	9.64	21	202.44
52.188	0	1	null	NA	null	-1	-1	-1	-1
55.257	0	1	null	NA	null	-1	-1	-1	-1
58.327	0	1	null	NA	null	-1	-1	-1	-1
61.397	0	1	RepeatCorrect	NA	rag	4.67	8.25	28	231
64.467	0	1	null	NA	null	-1	-1	-1	-1
67.537	0	1	RepeatCorrect	NA	lip	4.96	8.11	29	235.19
70.607	0	1	null	NA	null	-1	-1	-1	-1
73.677	0	1	null	NA	null	-1	-1	-1	-1
76.747	0	1	null	NA	null	-1	-1	-1	-1
79.817	0	1	RepeatIncorrect	NA	loop	4.26	9.7	18	174.6
82.887	0	1	null	NA	null	-1	-1	-1	-1
85.957	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
89.027	0	1	null	NA	null	-1	-1	-1	-1
92.097	0	1	RepeatCorrect	NA	lash	3.79	6.48	26	168.48
95.166	0	1	null	NA	null	-1	-1	-1	-1
98.236	0	1	RepeatCorrect	NA	peck	4.16	6.97	20	139.4
101.306	0	1	null	NA	null	-1	-1	-1	-1
104.376	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
107.446	0	1	null	NA	null	-1	-1	-1	-1
110.516	0	1	RepeatCorrect	NA	kite	5	7.76	20	155.2
113.586	0	1	null	NA	null	-1	-1	-1	-1
116.656	0	1	RepeatIncorrect	NA	gull	4.08	5.64	21	118.44
119.725	0	1	null	NA	null	-1	-1	-1	-1
122.795	0	1	RepeatCorrect	NA	dim	3.31	8.36	21	175.56
125.865	0	1	null	NA	null	-1	-1	-1	-1
128.935	0	1	null	NA	null	-1	-1	-1	-1
132.005	0	1	null	NA	null	-1	-1	-1	-1
135.074	0	1	RepeatCorrect	NA	dug	4	7.96	22	175.12
138.144	0	1	null	NA	null	-1	-1	-1	-1
141.214	0	1	RepeatCorrect	NA	hop	3.8	8.41	20	168.2
144.284	0	1	null	NA	null	-1	-1	-1	-1
147.354	0	1	null	NA	null	-1	-1	-1	-1
150.424	0	1	null	NA	null	-1	-1	-1	-1
153.494	0	1	RepeatCorrect	NA	rope	4.93	8.76	27	236.52
156.564	0	1	null	NA	null	-1	-1	-1	-1
159.634	0	1	RepeatCorrect	NA	peach	4.9	7.5	22	165
162.704	0	1	null	NA	null	-1	-1	-1	-1
165.774	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
168.844	0	1	null	NA	null	-1	-1	-1	-1
171.914	0	1	RepeatCorrect	NA	lob	3.83	6.15	20	123
174.983	0	1	null	NA	null	-1	-1	-1	-1
178.053	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
181.123	0	1	null	NA	null	-1	-1	-1	-1
184.193	0	1	RepeatCorrect	NA	lab	4.69	10.12	20	202.4
187.263	0	1	null	NA	null	-1	-1	-1	-1
190.333	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
193.403	0	1	null	NA	null	-1	-1	-1	-1
196.473	0	1	RepeatCorrect	NA	mass	3.44	10.43	26	271.18
199.543	0	1	null	NA	null	-1	-1	-1	-1
202.613	0	1	RepeatCorrect	NA	vile	2.14	7.91	22	174.02
205.683	0	1	null	NA	null	-1	-1	-1	-1
208.753	0	1	RepeatCorrect	NA	tip	4.5	9.59	25	239.75
211.823	0	1	null	NA	null	-1	-1	-1	-1
214.893	0	1	RepeatCorrect	NA	beach	4.79	10.19	18	183.42
217.961	0	1	null	NA	null	-1	-1	-1	-1
221.031	0	1	null	NA	null	-1	-1	-1	-1
224.101	0	1	null	NA	null	-1	-1	-1	-1
227.171	0	1	RepeatCorrect	NA	moon	4.9	10.33	21	216.93
230.241	0	1	null	NA	null	-1	-1	-1	-1
233.311	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
236.381	0	1	null	NA	null	-1	-1	-1	-1
239.451	0	1	RepeatCorrect	NA	lag	3.04	7.89	27	213.03
242.521	0	1	null	NA	null	-1	-1	-1	-1
245.591	0	1	null	NA	null	-1	-1	-1	-1
248.661	0	1	null	NA	null	-1	-1	-1	-1
251.731	0	1	RepeatCorrect	NA	rib	4.9	7.09	19	134.71
254.801	0	1	null	NA	null	-1	-1	-1	-1
257.87	0	1	RepeatCorrect	NA	hire	3.11	9.38	18	168.84
260.94	0	1	null	NA	null	-1	-1	-1	-1
264.01	0	1	RepeatCorrect	NA	feed	4.17	9.91	19	188.29
267.08	0	1	null	NA	null	-1	-1	-1	-1
270.15	0	1	null	NA	null	-1	-1	-1	-1
273.22	0	1	null	NA	null	-1	-1	-1	-1
276.29	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
279.36	0	1	null	NA	null	-1	-1	-1	-1
282.43	0	1	RepeatCorrect	NA	cope	1.78	8.24	25	206
285.5	0	1	null	NA	null	-1	-1	-1	-1
288.57	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
291.64	0	1	null	NA	null	-1	-1	-1	-1
294.71	0	1	RepeatCorrect	NA	rob	3.48	10	17	170
297.779	0	1	null	NA	null	-1	-1	-1	-1
300.849	0	1	RepeatCorrect	NA	pad	4.43	8.88	26	230.88
303.919	0	1	null	NA	null	-1	-1	-1	-1
306.989	0	1	RepeatCorrect	NA	wet	4.46	9.71	29	281.59
310.059	0	1	null	NA	null	-1	-1	-1	-1
313.129	0	1	RepeatCorrect	NA	batch	3.8	9.24	20	184.8
316.199	0	1	null	NA	null	-1	-1	-1	-1
319.269	0	1	null	NA	null	-1	-1	-1	-1
322.338	0	1	null	NA	null	-1	-1	-1	-1
325.408	0	1	RepeatCorrect	NA	hug	4.14	8.24	21	173.04
328.478	0	1	null	NA	null	-1	-1	-1	-1
331.548	0	1	RepeatIncorrect	NA	boom	3.66	8.36	17	142.12
334.618	0	1	null	NA	null	-1	-1	-1	-1
337.687	0	1	RepeatCorrect	NA	lease	3.52	8.11	27	218.97
340.757	0	1	null	NA	null	-1	-1	-1	-1
343.827	0	1	RepeatCorrect	NA	bash	3.52	8.45	24	202.8
346.897	0	1	null	NA	null	-1	-1	-1	-1
349.967	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
353.037	0	1	null	NA	null	-1	-1	-1	-1
356.107	0	1	RepeatCorrect	NA	gin	4.46	7	20	140
359.177	0	1	null	NA	null	-1	-1	-1	-1
362.247	0	1	null	NA	null	-1	-1	-1	-1
365.317	0	1	null	NA	null	-1	-1	-1	-1
368.387	0	1	RepeatIncorrect	NA	chip	4.71	10.48	24	251.52
371.457	0	1	null	NA	null	-1	-1	-1	-1
374.527	0	1	null	NA	null	-1	-1	-1	-1
377.597	0	1	null	NA	null	-1	-1	-1	-1
380.666	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
383.736	0	1	null	NA	null	-1	-1	-1	-1
386.806	0	1	RepeatCorrect	NA	tar	4.78	9.02	20	180.4
389.876	0	1	null	NA	null	-1	-1	-1	-1
392.946	0	1	RepeatCorrect	NA	knack	2.05	6.45	20	129
396.016	0	1	null	NA	null	-1	-1	-1	-1
399.086	0	1	RepeatCorrect	NA	rash	4.62	7.73	26	200.98
402.156	0	1	null	NA	null	-1	-1	-1	-1
405.226	0	1	RepeatCorrect	NA	fight	4.2	10.6	24	254.4
408.296	0	1	null	NA	null	-1	-1	-1	-1
411.366	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
414.436	0	1	null	NA	null	-1	-1	-1	-1
417.506	0	1	RepeatCorrect	NA	sob	3.79	7.4	18	133.2
420.575	0	1	null	NA	null	-1	-1	-1	-1
423.644	0	1	RepeatCorrect	NA	hang	3.7	9.79	23	225.17
426.715	0	1	null	NA	null	-1	-1	-1	-1
429.784	0	1	null	NA	null	-1	-1	-1	-1
432.854	0	1	null	NA	null	-1	-1	-1	-1
435.924	0	1	RepeatCorrect	NA	reach	3.7	10.44	20	208.8
438.994	0	1	null	NA	null	-1	-1	-1	-1
442.064	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
445.134	0	1	null	NA	null	-1	-1	-1	-1
448.204	0	1	RepeatCorrect	NA	gash	4.39	5.56	19	105.64
451.274	0	1	null	NA	null	-1	-1	-1	-1
454.344	0	1	RepeatCorrect	NA	dumb	2.36	9.43	29	273.47
457.414	0	1	null	NA	null	-1	-1	-1	-1
460.483	0	1	RepeatCorrect	NA	muck	3.77	7.12	25	178
463.553	0	1	null	NA	null	-1	-1	-1	-1
466.623	0	1	RepeatCorrect	NA	mope	2.17	4.55	17	77.35
469.693	0	1	null	NA	null	-1	-1	-1	-1
472.763	0	1	RepeatCorrect	NA	huff	3.32	6.5	18	117
475.833	0	1	null	NA	null	-1	-1	-1	-1
478.903	0	1	null	NA	null	-1	-1	-1	-1
481.973	0	1	null	NA	null	-1	-1	-1	-1
485.043	0	1	RepeatCorrect	NA	bug	5	10.38	26	269.88
488.113	0	1	null	NA	null	-1	-1	-1	-1
491.183	0	1	RepeatCorrect	NA	gas	4.29	10.16	19	193.04
494.253	0	1	null	NA	null	-1	-1	-1	-1
497.323	0	1	RepeatCorrect	NA	rogue	2.32	8.64	18	155.52
500.392	0	1	null	NA	null	-1	-1	-1	-1
503.462	0	1	RepeatCorrect	NA	lice	4.73	5.98	26	155.48
506.532	0	1	null	NA	null	-1	-1	-1	-1
509.602	0	1	null	NA	null	-1	-1	-1	-1
512.672	0	1	null	NA	null	-1	-1	-1	-1
515.742	0	1	RepeatCorrect	NA	maim	3.36	5.86	21	123.06
518.812	0	1	null	NA	null	-1	-1	-1	-1
521.882	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
524.952	0	1	null	NA	null	-1	-1	-1	-1
528.021	0	1	RepeatCorrect	NA	hung	3.31	9.05	18	162.9
531.091	0	1	null	NA	null	-1	-1	-1	-1
534.161	0	1	null	NA	null	-1	-1	-1	-1
537.231	0	1	null	NA	null	-1	-1	-1	-1
540.3	0	1	RepeatCorrect	NA	fan	4.71	10.53	21	221.13
543.37	0	1	null	NA	null	-1	-1	-1	-1
546.44	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
549.51	0	1	null	NA	null	-1	-1	-1	-1
