onset	duration	weight	trial_type	auxillary	Word	Concreteness	Log_Freq	DenB	Freq_Den_Interxn
0	0	1	ListenWord	NA	dike	4.54	5.2	19	98.8
11.274	0	1	null	NA	null	-1	-1	-1	-1
61.347	0	1	ListenWord	NA	robe	5	7.4	18	133.2
64.417	0	1	null	NA	null	-1	-1	-1	-1
67.487	0	1	ListenWord	NA	sap	4.37	8.22	27	221.94
70.557	0	1	null	NA	null	-1	-1	-1	-1
73.627	0	1	ListenNoise	NA	null	-1	-1	-1	-1
76.697	0	1	null	NA	null	-1	-1	-1	-1
79.766	0	1	ListenWord	NA	Pope	4.71	9.01	22	198.22
82.836	0	1	null	NA	null	-1	-1	-1	-1
85.906	0	1	null	NA	null	-1	-1	-1	-1
88.976	0	1	null	NA	null	-1	-1	-1	-1
92.046	0	1	ListenWord	NA	chick	4.93	8.06	23	185.38
95.116	0	1	null	NA	null	-1	-1	-1	-1
98.186	0	1	ListenWord	NA	coil	4.56	8.13	18	146.34
101.255	0	1	null	NA	null	-1	-1	-1	-1
104.325	0	1	ListenWord	NA	gear	4.28	9.64	21	202.44
107.395	0	1	null	NA	null	-1	-1	-1	-1
110.465	0	1	null	NA	null	-1	-1	-1	-1
113.535	0	1	null	NA	null	-1	-1	-1	-1
116.605	0	1	ListenWord	NA	rag	4.67	8.25	28	231
119.675	0	1	null	NA	null	-1	-1	-1	-1
122.744	0	1	ListenWord	NA	lip	4.96	8.11	29	235.19
125.814	0	1	null	NA	null	-1	-1	-1	-1
128.884	0	1	null	NA	null	-1	-1	-1	-1
131.954	0	1	null	NA	null	-1	-1	-1	-1
135.024	0	1	ListenWord	NA	loop	4.26	9.7	18	174.6
138.094	0	1	null	NA	null	-1	-1	-1	-1
141.164	0	1	ListenNoise	NA	null	-1	-1	-1	-1
144.233	0	1	null	NA	null	-1	-1	-1	-1
147.303	0	1	ListenWord	NA	lash	3.79	6.48	26	168.48
150.373	0	1	null	NA	null	-1	-1	-1	-1
153.443	0	1	ListenWord	NA	peck	4.16	6.97	20	139.4
156.512	0	1	null	NA	null	-1	-1	-1	-1
159.582	0	1	ListenNoise	NA	null	-1	-1	-1	-1
