onset	duration	weight	trial_type	auxillary	Word	Concreteness	Log_Freq	DenB	Freq_Den_Interxn
0	0	1	RepeatIncorrect	NA	dike	4.54	5.2	19	98.8
3.07	0	1	null	NA	null	-1	-1	-1	-1
6.14	0	1	RepeatCorrect	NA	robe	5	7.4	18	133.2
9.209	0	1	null	NA	null	-1	-1	-1	-1
12.279	0	1	RepeatCorrect	NA	sap	4.37	8.22	27	221.94
15.349	0	1	null	NA	null	-1	-1	-1	-1
18.419	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
21.489	0	1	null	NA	null	-1	-1	-1	-1
24.559	0	1	RepeatCorrect	NA	Pope	4.71	9.01	22	198.22
27.629	0	1	null	NA	null	-1	-1	-1	-1
30.699	0	1	null	NA	null	-1	-1	-1	-1
33.769	0	1	null	NA	null	-1	-1	-1	-1
36.837	0	1	RepeatCorrect	NA	chick	4.93	8.06	23	185.38
39.907	0	1	null	NA	null	-1	-1	-1	-1
42.977	0	1	RepeatCorrect	NA	coil	4.56	8.13	18	146.34
46.047	0	1	null	NA	null	-1	-1	-1	-1
49.117	0	1	RepeatCorrect	NA	gear	4.28	9.64	21	202.44
52.187	0	1	null	NA	null	-1	-1	-1	-1
55.257	0	1	null	NA	null	-1	-1	-1	-1
58.327	0	1	null	NA	null	-1	-1	-1	-1
61.397	0	1	RepeatCorrect	NA	rag	4.67	8.25	28	231
64.466	0	1	null	NA	null	-1	-1	-1	-1
67.536	0	1	RepeatCorrect	NA	lip	4.96	8.11	29	235.19
70.606	0	1	null	NA	null	-1	-1	-1	-1
73.676	0	1	null	NA	null	-1	-1	-1	-1
76.746	0	1	null	NA	null	-1	-1	-1	-1
79.816	0	1	RepeatCorrect	NA	loop	4.26	9.7	18	174.6
82.886	0	1	null	NA	null	-1	-1	-1	-1
85.956	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
89.026	0	1	null	NA	null	-1	-1	-1	-1
92.096	0	1	RepeatCorrect	NA	lash	3.79	6.48	26	168.48
95.165	0	1	null	NA	null	-1	-1	-1	-1
98.235	0	1	RepeatCorrect	NA	peck	4.16	6.97	20	139.4
101.305	0	1	null	NA	null	-1	-1	-1	-1
104.375	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
107.445	0	1	null	NA	null	-1	-1	-1	-1
110.515	0	1	RepeatCorrect	NA	kite	5	7.76	20	155.2
113.585	0	1	null	NA	null	-1	-1	-1	-1
116.655	0	1	RepeatCorrect	NA	gull	4.08	5.64	21	118.44
119.725	0	1	null	NA	null	-1	-1	-1	-1
122.794	0	1	RepeatCorrect	NA	dim	3.31	8.36	21	175.56
125.864	0	1	null	NA	null	-1	-1	-1	-1
128.934	0	1	null	NA	null	-1	-1	-1	-1
132.004	0	1	null	NA	null	-1	-1	-1	-1
135.073	0	1	RepeatCorrect	NA	dug	4	7.96	22	175.12
138.143	0	1	null	NA	null	-1	-1	-1	-1
141.213	0	1	RepeatCorrect	NA	hop	3.8	8.41	20	168.2
144.283	0	1	null	NA	null	-1	-1	-1	-1
147.353	0	1	null	NA	null	-1	-1	-1	-1
150.422	0	1	null	NA	null	-1	-1	-1	-1
153.492	0	1	RepeatCorrect	NA	rope	4.93	8.76	27	236.52
156.562	0	1	null	NA	null	-1	-1	-1	-1
159.632	0	1	RepeatCorrect	NA	peach	4.9	7.5	22	165
162.702	0	1	null	NA	null	-1	-1	-1	-1
165.772	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
168.842	0	1	null	NA	null	-1	-1	-1	-1
171.912	0	1	RepeatIncorrect	NA	lob	3.83	6.15	20	123
174.982	0	1	null	NA	null	-1	-1	-1	-1
178.051	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
181.121	0	1	null	NA	null	-1	-1	-1	-1
184.191	0	1	RepeatCorrect	NA	lab	4.69	10.12	20	202.4
187.261	0	1	null	NA	null	-1	-1	-1	-1
190.331	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
193.401	0	1	null	NA	null	-1	-1	-1	-1
196.471	0	1	RepeatCorrect	NA	mass	3.44	10.43	26	271.18
199.541	0	1	null	NA	null	-1	-1	-1	-1
202.611	0	1	RepeatCorrect	NA	vile	2.14	7.91	22	174.02
205.68	0	1	null	NA	null	-1	-1	-1	-1
208.75	0	1	RepeatCorrect	NA	tip	4.5	9.59	25	239.75
211.82	0	1	null	NA	null	-1	-1	-1	-1
214.89	0	1	RepeatCorrect	NA	beach	4.79	10.19	18	183.42
217.96	0	1	null	NA	null	-1	-1	-1	-1
221.03	0	1	null	NA	null	-1	-1	-1	-1
224.1	0	1	null	NA	null	-1	-1	-1	-1
227.17	0	1	RepeatCorrect	NA	moon	4.9	10.33	21	216.93
230.24	0	1	null	NA	null	-1	-1	-1	-1
233.308	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
236.378	0	1	null	NA	null	-1	-1	-1	-1
239.448	0	1	RepeatCorrect	NA	lag	3.04	7.89	27	213.03
242.518	0	1	null	NA	null	-1	-1	-1	-1
245.588	0	1	null	NA	null	-1	-1	-1	-1
248.658	0	1	null	NA	null	-1	-1	-1	-1
251.728	0	1	RepeatCorrect	NA	rib	4.9	7.09	19	134.71
254.798	0	1	null	NA	null	-1	-1	-1	-1
257.868	0	1	RepeatCorrect	NA	hire	3.11	9.38	18	168.84
260.937	0	1	null	NA	null	-1	-1	-1	-1
264.007	0	1	RepeatCorrect	NA	feed	4.17	9.91	19	188.29
267.077	0	1	null	NA	null	-1	-1	-1	-1
270.147	0	1	null	NA	null	-1	-1	-1	-1
273.217	0	1	null	NA	null	-1	-1	-1	-1
276.287	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
279.357	0	1	null	NA	null	-1	-1	-1	-1
282.427	0	1	RepeatCorrect	NA	cope	1.78	8.24	25	206
285.497	0	1	null	NA	null	-1	-1	-1	-1
288.567	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
291.636	0	1	null	NA	null	-1	-1	-1	-1
294.706	0	1	RepeatCorrect	NA	rob	3.48	10	17	170
297.776	0	1	null	NA	null	-1	-1	-1	-1
300.846	0	1	RepeatCorrect	NA	pad	4.43	8.88	26	230.88
303.916	0	1	null	NA	null	-1	-1	-1	-1
306.986	0	1	RepeatCorrect	NA	wet	4.46	9.71	29	281.59
310.056	0	1	null	NA	null	-1	-1	-1	-1
313.126	0	1	RepeatCorrect	NA	batch	3.8	9.24	20	184.8
316.196	0	1	null	NA	null	-1	-1	-1	-1
319.265	0	1	null	NA	null	-1	-1	-1	-1
322.335	0	1	null	NA	null	-1	-1	-1	-1
325.405	0	1	RepeatCorrect	NA	hug	4.14	8.24	21	173.04
328.475	0	1	null	NA	null	-1	-1	-1	-1
331.545	0	1	RepeatCorrect	NA	boom	3.66	8.36	17	142.12
334.615	0	1	null	NA	null	-1	-1	-1	-1
337.684	0	1	RepeatCorrect	NA	lease	3.52	8.11	27	218.97
340.754	0	1	null	NA	null	-1	-1	-1	-1
343.824	0	1	RepeatCorrect	NA	bash	3.52	8.45	24	202.8
346.893	0	1	null	NA	null	-1	-1	-1	-1
349.963	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
353.033	0	1	null	NA	null	-1	-1	-1	-1
356.103	0	1	RepeatCorrect	NA	gin	4.46	7	20	140
359.173	0	1	null	NA	null	-1	-1	-1	-1
362.243	0	1	null	NA	null	-1	-1	-1	-1
365.313	0	1	null	NA	null	-1	-1	-1	-1
368.383	0	1	RepeatCorrect	NA	chip	4.71	10.48	24	251.52
371.453	0	1	null	NA	null	-1	-1	-1	-1
374.522	0	1	null	NA	null	-1	-1	-1	-1
377.592	0	1	null	NA	null	-1	-1	-1	-1
380.662	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
383.732	0	1	null	NA	null	-1	-1	-1	-1
386.802	0	1	RepeatCorrect	NA	tar	4.78	9.02	20	180.4
389.872	0	1	null	NA	null	-1	-1	-1	-1
392.942	0	1	RepeatIncorrect	NA	knack	2.05	6.45	20	129
396.012	0	1	null	NA	null	-1	-1	-1	-1
399.082	0	1	RepeatCorrect	NA	rash	4.62	7.73	26	200.98
402.151	0	1	null	NA	null	-1	-1	-1	-1
405.221	0	1	RepeatCorrect	NA	fight	4.2	10.6	24	254.4
408.291	0	1	null	NA	null	-1	-1	-1	-1
411.361	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
414.431	0	1	null	NA	null	-1	-1	-1	-1
417.501	0	1	RepeatCorrect	NA	sob	3.79	7.4	18	133.2
420.571	0	1	null	NA	null	-1	-1	-1	-1
423.641	0	1	RepeatCorrect	NA	hang	3.7	9.79	23	225.17
426.711	0	1	null	NA	null	-1	-1	-1	-1
429.78	0	1	null	NA	null	-1	-1	-1	-1
432.849	0	1	null	NA	null	-1	-1	-1	-1
435.919	0	1	RepeatCorrect	NA	reach	3.7	10.44	20	208.8
438.989	0	1	null	NA	null	-1	-1	-1	-1
442.059	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
445.129	0	1	null	NA	null	-1	-1	-1	-1
448.199	0	1	RepeatIncorrect	NA	gash	4.39	5.56	19	105.64
451.269	0	1	null	NA	null	-1	-1	-1	-1
454.339	0	1	RepeatCorrect	NA	dumb	2.36	9.43	29	273.47
457.409	0	1	null	NA	null	-1	-1	-1	-1
460.478	0	1	RepeatCorrect	NA	muck	3.77	7.12	25	178
463.548	0	1	null	NA	null	-1	-1	-1	-1
466.618	0	1	RepeatCorrect	NA	mope	2.17	4.55	17	77.35
469.688	0	1	null	NA	null	-1	-1	-1	-1
472.758	0	1	RepeatCorrect	NA	huff	3.32	6.5	18	117
475.828	0	1	null	NA	null	-1	-1	-1	-1
478.898	0	1	null	NA	null	-1	-1	-1	-1
481.968	0	1	null	NA	null	-1	-1	-1	-1
485.038	0	1	RepeatCorrect	NA	bug	5	10.38	26	269.88
488.107	0	1	null	NA	null	-1	-1	-1	-1
491.177	0	1	RepeatCorrect	NA	gas	4.29	10.16	19	193.04
494.247	0	1	null	NA	null	-1	-1	-1	-1
497.317	0	1	RepeatCorrect	NA	rogue	2.32	8.64	18	155.52
500.387	0	1	null	NA	null	-1	-1	-1	-1
503.457	0	1	RepeatCorrect	NA	lice	4.73	5.98	26	155.48
506.527	0	1	null	NA	null	-1	-1	-1	-1
509.597	0	1	null	NA	null	-1	-1	-1	-1
512.667	0	1	null	NA	null	-1	-1	-1	-1
515.736	0	1	RepeatCorrect	NA	maim	3.36	5.86	21	123.06
518.806	0	1	null	NA	null	-1	-1	-1	-1
521.876	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
524.946	0	1	null	NA	null	-1	-1	-1	-1
528.016	0	1	RepeatCorrect	NA	hung	3.31	9.05	18	162.9
531.086	0	1	null	NA	null	-1	-1	-1	-1
534.155	0	1	null	NA	null	-1	-1	-1	-1
537.225	0	1	null	NA	null	-1	-1	-1	-1
540.295	0	1	RepeatCorrect	NA	fan	4.71	10.53	21	221.13
543.364	0	1	null	NA	null	-1	-1	-1	-1
546.434	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
549.504	0	1	null	NA	null	-1	-1	-1	-1
