onset	duration	weight	trial_type	auxillary	Word	Concreteness	Log_Freq	DenB	Freq_Den_Interxn
0	0	1	ListenWord	NA	dike	4.54	5.2	19	98.8
3.069	0	1	null	NA	null	-1	-1	-1	-1
6.139	0	1	ListenWord	NA	robe	5	7.4	18	133.2
9.209	0	1	null	NA	null	-1	-1	-1	-1
12.279	0	1	ListenWord	NA	sap	4.37	8.22	27	221.94
15.349	0	1	null	NA	null	-1	-1	-1	-1
18.419	0	1	ListenNoise	NA	null	-1	-1	-1	-1
21.489	0	1	null	NA	null	-1	-1	-1	-1
24.559	0	1	ListenWord	NA	Pope	4.71	9.01	22	198.22
27.629	0	1	null	NA	null	-1	-1	-1	-1
30.699	0	1	null	NA	null	-1	-1	-1	-1
33.769	0	1	null	NA	null	-1	-1	-1	-1
36.839	0	1	ListenWord	NA	chick	4.93	8.06	23	185.38
39.909	0	1	null	NA	null	-1	-1	-1	-1
42.979	0	1	ListenWord	NA	coil	4.56	8.13	18	146.34
46.049	0	1	null	NA	null	-1	-1	-1	-1
49.119	0	1	ListenWord	NA	gear	4.28	9.64	21	202.44
52.189	0	1	null	NA	null	-1	-1	-1	-1
55.259	0	1	null	NA	null	-1	-1	-1	-1
58.329	0	1	null	NA	null	-1	-1	-1	-1
61.399	0	1	ListenWord	NA	rag	4.67	8.25	28	231
64.469	0	1	null	NA	null	-1	-1	-1	-1
67.539	0	1	ListenWord	NA	lip	4.96	8.11	29	235.19
70.609	0	1	null	NA	null	-1	-1	-1	-1
73.678	0	1	null	NA	null	-1	-1	-1	-1
76.748	0	1	null	NA	null	-1	-1	-1	-1
79.818	0	1	ListenWord	NA	loop	4.26	9.7	18	174.6
82.887	0	1	null	NA	null	-1	-1	-1	-1
85.957	0	1	ListenNoise	NA	null	-1	-1	-1	-1
89.027	0	1	null	NA	null	-1	-1	-1	-1
92.097	0	1	ListenWord	NA	lash	3.79	6.48	26	168.48
95.167	0	1	null	NA	null	-1	-1	-1	-1
98.237	0	1	ListenWord	NA	peck	4.16	6.97	20	139.4
101.307	0	1	null	NA	null	-1	-1	-1	-1
104.377	0	1	ListenNoise	NA	null	-1	-1	-1	-1
107.447	0	1	null	NA	null	-1	-1	-1	-1
110.517	0	1	ListenWord	NA	kite	5	7.76	20	155.2
113.587	0	1	null	NA	null	-1	-1	-1	-1
116.657	0	1	ListenWord	NA	gull	4.08	5.64	21	118.44
119.727	0	1	null	NA	null	-1	-1	-1	-1
122.797	0	1	ListenWord	NA	dim	3.31	8.36	21	175.56
125.867	0	1	null	NA	null	-1	-1	-1	-1
128.937	0	1	null	NA	null	-1	-1	-1	-1
132.007	0	1	null	NA	null	-1	-1	-1	-1
135.077	0	1	ListenWord	NA	dug	4	7.96	22	175.12
138.147	0	1	null	NA	null	-1	-1	-1	-1
141.217	0	1	ListenWord	NA	hop	3.8	8.41	20	168.2
144.286	0	1	null	NA	null	-1	-1	-1	-1
147.356	0	1	null	NA	null	-1	-1	-1	-1
150.426	0	1	null	NA	null	-1	-1	-1	-1
153.496	0	1	ListenWord	NA	rope	4.93	8.76	27	236.52
156.566	0	1	null	NA	null	-1	-1	-1	-1
159.636	0	1	ListenWord	NA	peach	4.9	7.5	22	165
162.706	0	1	null	NA	null	-1	-1	-1	-1
165.776	0	1	ListenNoise	NA	null	-1	-1	-1	-1
168.846	0	1	null	NA	null	-1	-1	-1	-1
171.916	0	1	ListenWord	NA	lob	3.83	6.15	20	123
174.986	0	1	null	NA	null	-1	-1	-1	-1
178.056	0	1	ListenNoise	NA	null	-1	-1	-1	-1
181.126	0	1	null	NA	null	-1	-1	-1	-1
184.196	0	1	ListenWord	NA	lab	4.69	10.12	20	202.4
187.266	0	1	null	NA	null	-1	-1	-1	-1
190.336	0	1	ListenNoise	NA	null	-1	-1	-1	-1
193.406	0	1	null	NA	null	-1	-1	-1	-1
196.476	0	1	ListenWord	NA	mass	3.44	10.43	26	271.18
199.545	0	1	null	NA	null	-1	-1	-1	-1
202.615	0	1	ListenWord	NA	vile	2.14	7.91	22	174.02
205.685	0	1	null	NA	null	-1	-1	-1	-1
208.755	0	1	ListenWord	NA	tip	4.5	9.59	25	239.75
211.825	0	1	null	NA	null	-1	-1	-1	-1
214.894	0	1	ListenWord	NA	beach	4.79	10.19	18	183.42
217.964	0	1	null	NA	null	-1	-1	-1	-1
221.034	0	1	null	NA	null	-1	-1	-1	-1
224.104	0	1	null	NA	null	-1	-1	-1	-1
227.174	0	1	ListenWord	NA	moon	4.9	10.33	21	216.93
230.244	0	1	null	NA	null	-1	-1	-1	-1
233.314	0	1	ListenNoise	NA	null	-1	-1	-1	-1
236.384	0	1	null	NA	null	-1	-1	-1	-1
239.454	0	1	ListenWord	NA	lag	3.04	7.89	27	213.03
242.524	0	1	null	NA	null	-1	-1	-1	-1
245.594	0	1	null	NA	null	-1	-1	-1	-1
248.664	0	1	null	NA	null	-1	-1	-1	-1
251.734	0	1	ListenWord	NA	rib	4.9	7.09	19	134.71
254.804	0	1	null	NA	null	-1	-1	-1	-1
257.874	0	1	ListenWord	NA	hire	3.11	9.38	18	168.84
260.944	0	1	null	NA	null	-1	-1	-1	-1
264.014	0	1	ListenWord	NA	feed	4.17	9.91	19	188.29
267.084	0	1	null	NA	null	-1	-1	-1	-1
270.154	0	1	null	NA	null	-1	-1	-1	-1
273.224	0	1	null	NA	null	-1	-1	-1	-1
276.294	0	1	ListenNoise	NA	null	-1	-1	-1	-1
279.364	0	1	null	NA	null	-1	-1	-1	-1
282.434	0	1	ListenWord	NA	cope	1.78	8.24	25	206
285.504	0	1	null	NA	null	-1	-1	-1	-1
288.573	0	1	ListenNoise	NA	null	-1	-1	-1	-1
291.643	0	1	null	NA	null	-1	-1	-1	-1
294.713	0	1	ListenWord	NA	rob	3.48	10	17	170
