onset	duration	weight	trial_type	auxillary	Word	Concreteness	Log_Freq	DenB	Freq_Den_Interxn
0	0	1	RepeatCorrect	NA	hoot	3.88	6.87	23	158.01
3.07	0	1	null	NA	null	-1	-1	-1	-1
6.139	0	1	RepeatIncorrect	NA	hoop	4.74	7.15	17	121.55
9.209	0	1	null	NA	null	-1	-1	-1	-1
12.279	0	1	RepeatCorrect	NA	rim	4.62	8.22	26	213.72
15.348	0	1	null	NA	null	-1	-1	-1	-1
18.417	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
21.487	0	1	null	NA	null	-1	-1	-1	-1
24.556	0	1	RepeatCorrect	NA	soap	4.93	8.99	21	188.79
27.626	0	1	null	NA	null	-1	-1	-1	-1
30.696	0	1	null	NA	null	-1	-1	-1	-1
33.765	0	1	null	NA	null	-1	-1	-1	-1
36.835	0	1	RepeatCorrect	NA	limb	4.64	7.66	20	153.2
39.905	0	1	null	NA	null	-1	-1	-1	-1
42.974	0	1	RepeatIncorrect	NA	coop	4.46	6.75	20	135
46.044	0	1	null	NA	null	-1	-1	-1	-1
49.114	0	1	RepeatCorrect	NA	gene	3.59	10.15	17	172.55
52.183	0	1	null	NA	null	-1	-1	-1	-1
55.253	0	1	null	NA	null	-1	-1	-1	-1
58.323	0	1	null	NA	null	-1	-1	-1	-1
61.392	0	1	RepeatCorrect	NA	rug	4.79	7.28	22	160.16
64.462	0	1	null	NA	null	-1	-1	-1	-1
67.531	0	1	RepeatCorrect	NA	rum	4.93	6.86	29	198.94
70.601	0	1	null	NA	null	-1	-1	-1	-1
73.671	0	1	null	NA	null	-1	-1	-1	-1
76.74	0	1	null	NA	null	-1	-1	-1	-1
79.81	0	1	RepeatCorrect	NA	duke	4	9.4	16	150.4
82.88	0	1	null	NA	null	-1	-1	-1	-1
85.949	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
89.019	0	1	null	NA	null	-1	-1	-1	-1
92.089	0	1	RepeatIncorrect	NA	loom	4.5	6.47	24	155.28
95.158	0	1	null	NA	null	-1	-1	-1	-1
98.228	0	1	RepeatCorrect	NA	hull	4.29	8.54	24	204.96
101.298	0	1	null	NA	null	-1	-1	-1	-1
104.367	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
107.437	0	1	null	NA	null	-1	-1	-1	-1
110.507	0	1	RepeatCorrect	NA	lawn	4.93	7.89	19	149.91
113.576	0	1	null	NA	null	-1	-1	-1	-1
116.646	0	1	RepeatCorrect	NA	buff	3.73	7.44	20	148.8
119.715	0	1	null	NA	null	-1	-1	-1	-1
122.784	0	1	RepeatCorrect	NA	dad	4.29	9.38	21	196.98
125.854	0	1	null	NA	null	-1	-1	-1	-1
128.923	0	1	null	NA	null	-1	-1	-1	-1
131.993	0	1	null	NA	null	-1	-1	-1	-1
135.063	0	1	RepeatCorrect	NA	wad	3.93	7.98	22	175.56
138.132	0	1	null	NA	null	-1	-1	-1	-1
141.202	0	1	RepeatCorrect	NA	gap	3.92	8.81	20	176.2
144.272	0	1	null	NA	null	-1	-1	-1	-1
147.341	0	1	null	NA	null	-1	-1	-1	-1
150.411	0	1	null	NA	null	-1	-1	-1	-1
153.481	0	1	RepeatCorrect	NA	duck	4.86	8.83	25	220.75
156.55	0	1	null	NA	null	-1	-1	-1	-1
159.62	0	1	RepeatCorrect	NA	latch	4.79	7.15	18	128.7
162.69	0	1	null	NA	null	-1	-1	-1	-1
165.759	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
168.829	0	1	null	NA	null	-1	-1	-1	-1
171.899	0	1	RepeatCorrect	NA	nap	4.03	7.4	20	148
174.968	0	1	null	NA	null	-1	-1	-1	-1
178.038	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
181.108	0	1	null	NA	null	-1	-1	-1	-1
184.177	0	1	RepeatCorrect	NA	mud	4.86	9.35	20	187
187.247	0	1	null	NA	null	-1	-1	-1	-1
190.316	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
193.386	0	1	null	NA	null	-1	-1	-1	-1
196.456	0	1	RepeatIncorrect	NA	heat	3.79	10.25	25	256.25
199.525	0	1	null	NA	null	-1	-1	-1	-1
202.595	0	1	RepeatCorrect	NA	deuce	3.04	5.86	20	117.2
205.665	0	1	null	NA	null	-1	-1	-1	-1
208.734	0	1	RepeatCorrect	NA	dot	4.12	8.98	26	233.48
211.804	0	1	null	NA	null	-1	-1	-1	-1
214.874	0	1	RepeatCorrect	NA	patch	4.7	10.14	21	212.94
217.942	0	1	null	NA	null	-1	-1	-1	-1
221.012	0	1	null	NA	null	-1	-1	-1	-1
224.082	0	1	null	NA	null	-1	-1	-1	-1
227.151	0	1	RepeatCorrect	NA	shell	4.8	10.52	21	220.92
230.221	0	1	null	NA	null	-1	-1	-1	-1
233.291	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
236.36	0	1	null	NA	null	-1	-1	-1	-1
239.43	0	1	RepeatCorrect	NA	jot	3.3	6.29	22	138.38
242.5	0	1	null	NA	null	-1	-1	-1	-1
245.569	0	1	null	NA	null	-1	-1	-1	-1
248.639	0	1	null	NA	null	-1	-1	-1	-1
251.708	0	1	RepeatCorrect	NA	mug	4.8	7.4	21	155.4
254.778	0	1	null	NA	null	-1	-1	-1	-1
257.848	0	1	RepeatCorrect	NA	laugh	4.21	9.51	19	180.69
260.917	0	1	null	NA	null	-1	-1	-1	-1
263.987	0	1	RepeatIncorrect	NA	mess	3.9	9.49	18	170.82
267.057	0	1	null	NA	null	-1	-1	-1	-1
270.126	0	1	null	NA	null	-1	-1	-1	-1
273.196	0	1	null	NA	null	-1	-1	-1	-1
276.266	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
279.335	0	1	null	NA	null	-1	-1	-1	-1
282.405	0	1	RepeatCorrect	NA	rile	1.96	5.09	26	132.34
285.475	0	1	null	NA	null	-1	-1	-1	-1
288.544	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
291.614	0	1	null	NA	null	-1	-1	-1	-1
294.684	0	1	RepeatCorrect	NA	pull	3.97	10.25	16	164
297.753	0	1	null	NA	null	-1	-1	-1	-1
300.823	0	1	RepeatCorrect	NA	nut	4.52	8.4	25	210
303.893	0	1	null	NA	null	-1	-1	-1	-1
306.962	0	1	RepeatCorrect	NA	pet	4.71	9.6	30	288
310.032	0	1	null	NA	null	-1	-1	-1	-1
313.101	0	1	RepeatCorrect	NA	rough	3.83	9.23	20	184.6
316.171	0	1	null	NA	null	-1	-1	-1	-1
319.24	0	1	null	NA	null	-1	-1	-1	-1
322.309	0	1	null	NA	null	-1	-1	-1	-1
325.379	0	1	RepeatCorrect	NA	rub	4.33	8.35	23	192.05
328.449	0	1	null	NA	null	-1	-1	-1	-1
331.518	0	1	RepeatCorrect	NA	howl	3.83	8.08	15	121.2
334.588	0	1	null	NA	null	-1	-1	-1	-1
337.658	0	1	RepeatCorrect	NA	chore	3.78	6.36	21	133.56
340.727	0	1	null	NA	null	-1	-1	-1	-1
343.797	0	1	RepeatCorrect	NA	nip	3.43	6.6	25	165
346.867	0	1	null	NA	null	-1	-1	-1	-1
349.936	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
353.006	0	1	null	NA	null	-1	-1	-1	-1
356.076	0	1	RepeatIncorrect	NA	deed	3.86	7.59	18	136.62
359.145	0	1	null	NA	null	-1	-1	-1	-1
362.215	0	1	null	NA	null	-1	-1	-1	-1
365.285	0	1	null	NA	null	-1	-1	-1	-1
368.354	0	1	RepeatCorrect	NA	ship	4.87	10.85	19	206.15
371.424	0	1	null	NA	null	-1	-1	-1	-1
374.494	0	1	null	NA	null	-1	-1	-1	-1
377.563	0	1	null	NA	null	-1	-1	-1	-1
380.633	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
383.702	0	1	null	NA	null	-1	-1	-1	-1
386.772	0	1	RepeatCorrect	NA	pal	3.93	9.42	20	188.4
389.842	0	1	null	NA	null	-1	-1	-1	-1
392.911	0	1	RepeatCorrect	NA	dull	2.37	8.44	23	194.12
395.981	0	1	null	NA	null	-1	-1	-1	-1
399.051	0	1	RepeatCorrect	NA	shake	4.07	8.57	24	205.68
402.12	0	1	null	NA	null	-1	-1	-1	-1
405.19	0	1	RepeatCorrect	NA	race	3.59	10.75	29	311.75
408.26	0	1	null	NA	null	-1	-1	-1	-1
411.329	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
414.399	0	1	null	NA	null	-1	-1	-1	-1
417.468	0	1	RepeatCorrect	NA	gag	4.37	8.06	19	153.14
420.537	0	1	null	NA	null	-1	-1	-1	-1
423.607	0	1	RepeatCorrect	NA	suck	3.46	9.53	25	238.25
426.677	0	1	null	NA	null	-1	-1	-1	-1
429.746	0	1	null	NA	null	-1	-1	-1	-1
432.816	0	1	null	NA	null	-1	-1	-1	-1
435.886	0	1	RepeatCorrect	NA	rich	2.79	10.51	21	220.71
438.955	0	1	null	NA	null	-1	-1	-1	-1
