onset	duration	weight	trial_type	auxillary	Word	Concreteness	Log_Freq	DenB	Freq_Den_Interxn
0	0	1	RepeatCorrect	NA	hoot	3.88	6.87	23	158.01
3.07	0	1	null	NA	null	-1	-1	-1	-1
6.139	0	1	RepeatCorrect	NA	hoop	4.74	7.15	17	121.55
9.209	0	1	null	NA	null	-1	-1	-1	-1
12.278	0	1	RepeatIncorrect	NA	rim	4.62	8.22	26	213.72
15.348	0	1	null	NA	null	-1	-1	-1	-1
18.417	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
21.487	0	1	null	NA	null	-1	-1	-1	-1
24.557	0	1	RepeatCorrect	NA	soap	4.93	8.99	21	188.79
27.626	0	1	null	NA	null	-1	-1	-1	-1
30.696	0	1	null	NA	null	-1	-1	-1	-1
33.766	0	1	null	NA	null	-1	-1	-1	-1
36.836	0	1	RepeatCorrect	NA	limb	4.64	7.66	20	153.2
39.905	0	1	null	NA	null	-1	-1	-1	-1
42.975	0	1	RepeatCorrect	NA	coop	4.46	6.75	20	135
46.045	0	1	null	NA	null	-1	-1	-1	-1
49.114	0	1	RepeatCorrect	NA	gene	3.59	10.15	17	172.55
52.184	0	1	null	NA	null	-1	-1	-1	-1
55.254	0	1	null	NA	null	-1	-1	-1	-1
58.324	0	1	null	NA	null	-1	-1	-1	-1
61.393	0	1	RepeatCorrect	NA	rug	4.79	7.28	22	160.16
64.463	0	1	null	NA	null	-1	-1	-1	-1
67.533	0	1	RepeatIncorrect	NA	rum	4.93	6.86	29	198.94
70.603	0	1	null	NA	null	-1	-1	-1	-1
73.672	0	1	null	NA	null	-1	-1	-1	-1
76.742	0	1	null	NA	null	-1	-1	-1	-1
79.812	0	1	RepeatCorrect	NA	duke	4	9.4	16	150.4
82.882	0	1	null	NA	null	-1	-1	-1	-1
85.951	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
89.021	0	1	null	NA	null	-1	-1	-1	-1
92.091	0	1	RepeatIncorrect	NA	loom	4.5	6.47	24	155.28
95.16	0	1	null	NA	null	-1	-1	-1	-1
98.23	0	1	RepeatIncorrect	NA	hull	4.29	8.54	24	204.96
101.3	0	1	null	NA	null	-1	-1	-1	-1
104.37	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
107.439	0	1	null	NA	null	-1	-1	-1	-1
110.509	0	1	RepeatCorrect	NA	lawn	4.93	7.89	19	149.91
113.579	0	1	null	NA	null	-1	-1	-1	-1
116.649	0	1	RepeatIncorrect	NA	buff	3.73	7.44	20	148.8
119.718	0	1	null	NA	null	-1	-1	-1	-1
122.787	0	1	RepeatIncorrect	NA	dad	4.29	9.38	21	196.98
125.857	0	1	null	NA	null	-1	-1	-1	-1
128.926	0	1	null	NA	null	-1	-1	-1	-1
131.996	0	1	null	NA	null	-1	-1	-1	-1
135.066	0	1	RepeatCorrect	NA	wad	3.93	7.98	22	175.56
138.136	0	1	null	NA	null	-1	-1	-1	-1
141.205	0	1	RepeatCorrect	NA	gap	3.92	8.81	20	176.2
144.275	0	1	null	NA	null	-1	-1	-1	-1
147.345	0	1	null	NA	null	-1	-1	-1	-1
150.415	0	1	null	NA	null	-1	-1	-1	-1
153.484	0	1	RepeatCorrect	NA	duck	4.86	8.83	25	220.75
156.554	0	1	null	NA	null	-1	-1	-1	-1
159.624	0	1	RepeatIncorrect	NA	latch	4.79	7.15	18	128.7
162.693	0	1	null	NA	null	-1	-1	-1	-1
165.763	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
168.833	0	1	null	NA	null	-1	-1	-1	-1
171.903	0	1	RepeatIncorrect	NA	nap	4.03	7.4	20	148
174.972	0	1	null	NA	null	-1	-1	-1	-1
178.042	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
181.112	0	1	null	NA	null	-1	-1	-1	-1
184.182	0	1	RepeatCorrect	NA	mud	4.86	9.35	20	187
187.251	0	1	null	NA	null	-1	-1	-1	-1
190.321	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
193.391	0	1	null	NA	null	-1	-1	-1	-1
196.46	0	1	RepeatCorrect	NA	heat	3.79	10.25	25	256.25
199.53	0	1	null	NA	null	-1	-1	-1	-1
202.6	0	1	RepeatIncorrect	NA	deuce	3.04	5.86	20	117.2
205.67	0	1	null	NA	null	-1	-1	-1	-1
208.739	0	1	RepeatCorrect	NA	dot	4.12	8.98	26	233.48
211.809	0	1	null	NA	null	-1	-1	-1	-1
214.879	0	1	RepeatIncorrect	NA	patch	4.7	10.14	21	212.94
217.949	0	1	null	NA	null	-1	-1	-1	-1
221.018	0	1	null	NA	null	-1	-1	-1	-1
224.087	0	1	null	NA	null	-1	-1	-1	-1
227.157	0	1	RepeatCorrect	NA	shell	4.8	10.52	21	220.92
230.226	0	1	null	NA	null	-1	-1	-1	-1
233.296	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
236.366	0	1	null	NA	null	-1	-1	-1	-1
239.436	0	1	RepeatIncorrect	NA	jot	3.3	6.29	22	138.38
242.505	0	1	null	NA	null	-1	-1	-1	-1
245.575	0	1	null	NA	null	-1	-1	-1	-1
248.645	0	1	null	NA	null	-1	-1	-1	-1
251.715	0	1	RepeatCorrect	NA	mug	4.8	7.4	21	155.4
254.784	0	1	null	NA	null	-1	-1	-1	-1
257.854	0	1	RepeatCorrect	NA	laugh	4.21	9.51	19	180.69
260.924	0	1	null	NA	null	-1	-1	-1	-1
263.993	0	1	RepeatIncorrect	NA	mess	3.9	9.49	18	170.82
267.063	0	1	null	NA	null	-1	-1	-1	-1
270.133	0	1	null	NA	null	-1	-1	-1	-1
273.203	0	1	null	NA	null	-1	-1	-1	-1
276.272	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
279.342	0	1	null	NA	null	-1	-1	-1	-1
282.412	0	1	RepeatCorrect	NA	rile	1.96	5.09	26	132.34
285.482	0	1	null	NA	null	-1	-1	-1	-1
288.551	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
291.621	0	1	null	NA	null	-1	-1	-1	-1
294.691	0	1	RepeatCorrect	NA	pull	3.97	10.25	16	164
297.76	0	1	null	NA	null	-1	-1	-1	-1
300.83	0	1	RepeatCorrect	NA	nut	4.52	8.4	25	210
303.9	0	1	null	NA	null	-1	-1	-1	-1
306.97	0	1	RepeatIncorrect	NA	pet	4.71	9.6	30	288
310.039	0	1	null	NA	null	-1	-1	-1	-1
313.109	0	1	RepeatCorrect	NA	rough	3.83	9.23	20	184.6
316.179	0	1	null	NA	null	-1	-1	-1	-1
319.249	0	1	null	NA	null	-1	-1	-1	-1
322.318	0	1	null	NA	null	-1	-1	-1	-1
325.387	0	1	RepeatCorrect	NA	rub	4.33	8.35	23	192.05
328.457	0	1	null	NA	null	-1	-1	-1	-1
331.526	0	1	RepeatCorrect	NA	howl	3.83	8.08	15	121.2
334.596	0	1	null	NA	null	-1	-1	-1	-1
337.666	0	1	RepeatIncorrect	NA	chore	3.78	6.36	21	133.56
340.736	0	1	null	NA	null	-1	-1	-1	-1
343.805	0	1	RepeatIncorrect	NA	nip	3.43	6.6	25	165
346.875	0	1	null	NA	null	-1	-1	-1	-1
349.945	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
353.015	0	1	null	NA	null	-1	-1	-1	-1
356.084	0	1	RepeatIncorrect	NA	deed	3.86	7.59	18	136.62
359.154	0	1	null	NA	null	-1	-1	-1	-1
362.224	0	1	null	NA	null	-1	-1	-1	-1
365.293	0	1	null	NA	null	-1	-1	-1	-1
368.363	0	1	RepeatIncorrect	NA	ship	4.87	10.85	19	206.15
371.433	0	1	null	NA	null	-1	-1	-1	-1
374.503	0	1	null	NA	null	-1	-1	-1	-1
377.572	0	1	null	NA	null	-1	-1	-1	-1
380.642	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
383.712	0	1	null	NA	null	-1	-1	-1	-1
386.782	0	1	RepeatIncorrect	NA	pal	3.93	9.42	20	188.4
389.851	0	1	null	NA	null	-1	-1	-1	-1
392.921	0	1	RepeatIncorrect	NA	dull	2.37	8.44	23	194.12
395.991	0	1	null	NA	null	-1	-1	-1	-1
399.06	0	1	RepeatIncorrect	NA	shake	4.07	8.57	24	205.68
402.13	0	1	null	NA	null	-1	-1	-1	-1
405.2	0	1	RepeatIncorrect	NA	race	3.59	10.75	29	311.75
408.27	0	1	null	NA	null	-1	-1	-1	-1
411.339	0	1	RepeatNoise	NA	null	-1	-1	-1	-1
414.409	0	1	null	NA	null	-1	-1	-1	-1
417.479	0	1	RepeatCorrect	NA	gag	4.37	8.06	19	153.14
420.549	0	1	null	NA	null	-1	-1	-1	-1
423.618	0	1	RepeatCorrect	NA	suck	3.46	9.53	25	238.25
426.688	0	1	null	NA	null	-1	-1	-1	-1
429.758	0	1	null	NA	null	-1	-1	-1	-1
432.826	0	1	null	NA	null	-1	-1	-1	-1
435.896	0	1	RepeatCorrect	NA	rich	2.79	10.51	21	220.71
438.966	0	1	null	NA	null	-1	-1	-1	-1
